123.05 0.00002831 -1
123.1 0.0000276 -1
123.15 0.00002706 -1
123.2 0.00002655 -1
123.25 0.00002611 -1
123.3 0.00002584 -1
123.35 0.00002564 -1
123.4 0.00002543 -1
123.45 0.00002524 -1
123.5 0.00002523 -1
123.55 0.00002602 -1
123.6 0.00002847 -1
123.65 0.00003303 -1
123.7 0.00003955 -1
123.75 0.00004698 -1
123.8 0.00005326 -1
123.85 0.00005633 -1
123.9 0.00005533 -1
123.95 0.000051 -1
124. 0.00004526 -1
124.05 0.00004046 -1
124.1 0.0000382 -1
124.15 0.00003842 -1
124.2 0.00003965 -1
124.25 0.00004016 -1
124.3 0.00003881 -1
124.35 0.00003529 -1
124.4 0.00003057 -1
124.45 0.00002614 -1
124.5 0.0000229 -1
124.55 0.00002106 -1
124.6 0.00002042 -1
124.65 0.00002046 -1
124.7 0.00002054 -1
124.75 0.00002042 -1
124.8 0.0000202 -1
124.85 0.00002003 -1
124.9 0.00002002 -1
124.95 0.00002012 -1
125. 0.00002017 -1
125.05 0.0000202 -1
125.1 0.00002024 -1
125.15 0.00002043 -1
125.2 0.00002103 -1
125.25 0.00002204 -1
125.3 0.00002312 -1
125.35 0.00002403 -1
125.4 0.00002463 -1
125.45 0.00002468 -1
125.5 0.00002438 -1
125.55 0.00002417 -1
125.6 0.00002409 -1
125.65 0.00002445 -1
125.7 0.0000257 -1
125.75 0.00002809 -1
125.8 0.00003178 -1
125.85 0.00003645 -1
125.9 0.00004106 -1
125.95 0.0000444 -1
126. 0.00004544 -1
126.05 0.00004351 -1
126.1 0.00003894 -1
126.15 0.00003341 -1
126.2 0.00002953 -1
126.25 0.0000296 -1
126.3 0.00003429 -1
126.35 0.0000426 -1
126.4 0.00005212 -1
126.45 0.00005921 -1
126.5 0.00006093 -1
126.55 0.0000567 -1
126.6 0.00004838 -1
126.65 0.0000386 -1
126.7 0.00002953 -1
126.75 0.00002267 -1
126.8 0.00001857 -1
126.85 0.00001645 -1
126.9 0.00001532 -1
126.95 0.00001484 -1
127. 0.00001479 -1
127.05 0.00001485 -1
127.1 0.00001483 -1
127.15 0.00001473 -1
127.2 0.00001472 -1
127.25 0.00001511 -1
127.3 0.00001613 -1
127.35 0.00001781 -1
127.4 0.00001992 -1
127.45 0.00002206 -1
127.5 0.00002393 -1
127.55 0.00002524 -1
127.6 0.00002586 -1
127.65 0.00002602 -1
127.7 0.00002581 -1
127.75 0.00002533 -1
127.8 0.00002479 -1
127.85 0.00002433 -1
127.9 0.00002383 -1
127.95 0.00002312 -1
128. 0.00002204 -1
128.05 0.00002051 -1
128.1 0.00001859 -1
128.15 0.00001652 -1
128.2 0.00001467 -1
128.25 0.00001325 -1
128.3 0.00001234 -1
128.35 0.00001183 -1
128.4 0.00001163 -1
128.45 0.00001169 -1
128.5 0.00001204 -1
128.55 0.00001288 -1
128.6 0.00001435 -1
128.65 0.00001645 -1
128.7 0.00001891 -1
128.75 0.00002132 -1
128.8 0.00002319 -1
128.85 0.00002403 -1
128.9 0.00002375 -1
128.95 0.0000225 -1
129. 0.00002062 -1
129.05 0.00001859 -1
129.1 0.00001677 -1
129.15 0.00001534 -1
129.2 0.00001451 -1
129.25 0.00001442 -1
129.3 0.00001502 -1
129.35 0.00001625 -1
129.4 0.00001794 -1
129.45 0.00001966 -1
129.5 0.00002101 -1
129.55 0.0000218 -1
129.6 0.00002205 -1
129.65 0.00002201 -1
129.7 0.00002208 -1
129.75 0.00002264 -1
129.8 0.0000238 -1
129.85 0.00002621 -1
129.9 0.00003262 -1
129.95 0.0000464 -1
130. 0.00006869 -1
130.05 0.00009744 -1
130.1 0.0001276 -1
130.15 0.0001532 -1
130.2 0.0001715 -1
130.25 0.0001838 -1
130.3 0.0001963 -1
130.35 0.0002171 -1
130.4 0.0002458 -1
130.45 0.0002731 -1
130.5 0.0002876 -1
130.55 0.0002812 -1
130.6 0.0002501 -1
130.65 0.0002006 -1
130.7 0.0001474 -1
130.75 0.0001027 -1
130.8 0.00007213 -1
130.85 0.00005557 -1
130.9 0.00004891 -1
130.95 0.00004626 -1
131. 0.00004345 -1
131.05 0.00003954 -1
131.1 0.00003518 -1
131.15 0.00003109 -1
131.2 0.00002776 -1
131.25 0.00002524 -1
131.3 0.00002322 -1
131.35 0.00002169 -1
131.4 0.00002095 -1
131.45 0.00002115 -1
131.5 0.00002219 -1
131.55 0.00002384 -1
131.6 0.0000256 -1
131.65 0.00002701 -1
131.7 0.00002794 -1
131.75 0.00002837 -1
131.8 0.00002811 -1
131.85 0.00002712 -1
131.9 0.00002546 -1
131.95 0.00002316 -1
132. 0.00002053 -1
132.05 0.00001833 -1
132.1 0.00001697 -1
132.15 0.00001663 -1
132.2 0.00001726 -1
132.25 0.0000184 -1
132.3 0.00001938 -1
132.35 0.0000199 -1
132.4 0.00001988 -1
132.45 0.0000194 -1
132.5 0.0000188 -1
132.55 0.00001846 -1
132.6 0.00001857 -1
132.65 0.00001938 -1
132.7 0.00002101 -1
132.75 0.0000232 -1
132.8 0.00002547 -1
132.85 0.00002724 -1
132.9 0.00002794 -1
132.95 0.00002728 -1
133. 0.00002553 -1
133.05 0.00002344 -1
133.1 0.00002397 -1
133.15 0.00003371 -1
133.2 0.00006142 -1
133.25 0.0001149 -1
133.3 0.0001963 -1
133.35 0.0002978 -1
133.4 0.0003997 -1
133.45 0.0004737 -1
133.5 0.0004987 -1
133.55 0.0004682 -1
133.6 0.00039 -1
133.65 0.0002854 -1
133.7 0.0001843 -1
133.75 0.0001057 -1
133.8 0.00005455 -1
133.85 0.00002833 -1
133.9 0.0000197 -1
133.95 0.00001804 -1
134. 0.00001798 -1
134.05 0.00001831 -1
134.1 0.00001868 -1
134.15 0.00001902 -1
134.2 0.00001917 -1
134.25 0.00001907 -1
134.3 0.00001884 -1
134.35 0.00001862 -1
134.4 0.00001847 -1
134.45 0.00001844 -1
134.5 0.00001851 -1
134.55 0.00001863 -1
134.6 0.00001879 -1
134.65 0.00001896 -1
134.7 0.0000191 -1
134.75 0.00001925 -1
134.8 0.00001964 -1
134.85 0.00002068 -1
134.9 0.00002272 -1
134.95 0.00002589 -1
135. 0.00002987 -1
135.05 0.0000338 -1
135.1 0.00003658 -1
135.15 0.00003747 -1
135.2 0.00003659 -1
135.25 0.0000352 -1
135.3 0.00003513 -1
135.35 0.00003752 -1
135.4 0.0000423 -1
135.45 0.00004828 -1
135.5 0.00005344 -1
135.55 0.00005592 -1
135.6 0.00005528 -1
135.65 0.00005241 -1
135.7 0.00004882 -1
135.75 0.00004565 -1
135.8 0.00004315 -1
135.85 0.00004106 -1
135.9 0.00003905 -1
135.95 0.0000366 -1
136. 0.00003481 -1
136.05 0.0000324 -1
136.1 0.0000304 -1
136.15 0.00002897 -1
136.2 0.00002816 -1
136.25 0.00002802 -1
136.3 0.00002809 -1
136.35 0.00002813 -1
136.4 0.00002786 -1
136.45 0.00002731 -1
136.5 0.00002652 -1
136.55 0.00002581 -1
136.6 0.00002535 -1
136.65 0.00002526 -1
136.7 0.00002543 -1
136.75 0.00002602 -1
136.8 0.00002685 -1
136.85 0.00002787 -1
136.9 0.00002902 -1
136.95 0.0000302 -1
137. 0.00003129 -1
137.05 0.00003214 -1
137.1 0.00003249 -1
137.15 0.00003238 -1
137.2 0.000032 -1
137.25 0.00003125 -1
137.3 0.00003042 -1
137.35 0.00002977 -1
137.4 0.00002929 -1
137.45 0.00002888 -1
137.5 0.00002865 -1
137.55 0.00002841 -1
137.6 0.00002825 -1
137.65 0.00002803 -1
137.7 0.00002798 -1
137.75 0.0000281 -1
137.8 0.00002842 -1
137.85 0.00002888 -1
137.9 0.00002957 -1
137.95 0.00003021 -1
138. 0.00003072 -1
138.05 0.00003094 -1
138.1 0.0000309 -1
138.15 0.00003052 -1
138.2 0.00002993 -1
138.25 0.00002914 -1
138.3 0.00002856 -1
138.35 0.00002821 -1
138.4 0.00002811 -1
138.45 0.00002818 -1
138.5 0.00002865 -1
138.55 0.00002922 -1
138.6 0.00002986 -1
138.65 0.00003041 -1
138.7 0.00003084 -1
138.75 0.0000312 -1
138.8 0.00003138 -1
138.85 0.00003134 -1
138.9 0.00003132 -1
138.95 0.00003153 -1
139. 0.00003276 -1
139.05 0.00003902 -1
139.1 0.00005303 -1
139.15 0.00007561 -1
139.2 0.0001045 -1
139.25 0.0001345 -1
139.3 0.0001577 -1
139.35 0.0001689 -1
139.4 0.0001653 -1
139.45 0.000148 -1
139.5 0.0001222 -1
139.55 0.00009518 -1
139.6 0.00007138 -1
139.65 0.00005358 -1
139.7 0.00004334 -1
139.75 0.0000397 -1
139.8 0.0000399 -1
139.85 0.00004227 -1
139.9 0.00004631 -1
139.95 0.00005285 -1
140. 0.00006263 -1
140.05 0.00007581 -1
140.1 0.00009066 -1
140.15 0.0001044 -1
140.2 0.0001138 -1
140.25 0.0001171 -1
140.3 0.0001136 -1
140.35 0.0001041 -1
140.4 0.00009083 -1
140.45 0.00007728 -1
140.5 0.0000657 -1
140.55 0.00005653 -1
140.6 0.00005035 -1
140.65 0.00004721 -1
140.7 0.00004562 -1
140.75 0.00004448 -1
140.8 0.00004369 -1
140.85 0.00004315 -1
140.9 0.00004318 -1
140.95 0.00004377 -1
141. 0.00004478 -1
141.05 0.0000459 -1
141.1 0.00004703 -1
141.15 0.00004786 -1
141.2 0.00004817 -1
141.25 0.00004796 -1
141.3 0.00004744 -1
141.35 0.00004668 -1
141.4 0.00004598 -1
141.45 0.0000455 -1
141.5 0.00004521 -1
141.55 0.00004516 -1
141.6 0.00004521 -1
141.65 0.00004518 -1
141.7 0.00004514 -1
141.75 0.00004495 -1
141.8 0.0000445 -1
141.85 0.00004404 -1
141.9 0.00004355 -1
141.95 0.00004296 -1
142. 0.00004234 -1
142.05 0.00004198 -1
142.1 0.00004169 -1
142.15 0.00004187 -1
142.2 0.00004285 -1
142.25 0.00004492 -1
142.3 0.00004807 -1
142.35 0.00005181 -1
142.4 0.00005508 -1
142.45 0.00005746 -1
142.5 0.00005823 -1
142.55 0.00005701 -1
142.6 0.00005435 -1
142.65 0.00005121 -1
142.7 0.00004807 -1
142.75 0.00004566 -1
142.8 0.00004416 -1
142.85 0.00004385 -1
142.9 0.00004464 -1
142.95 0.00004634 -1
143. 0.00004862 -1
143.05 0.0000516 -1
143.1 0.00005481 -1
143.15 0.00005782 -1
143.2 0.00006014 -1
143.25 0.0000615 -1
143.3 0.00006162 -1
143.35 0.00006076 -1
143.4 0.00005928 -1
143.45 0.00005777 -1
143.5 0.00005665 -1
143.55 0.00005595 -1
143.6 0.00005557 -1
143.65 0.00005526 -1
143.7 0.00005476 -1
143.75 0.00005399 -1
143.8 0.00005305 -1
143.85 0.00005211 -1
143.9 0.00005143 -1
143.95 0.00005101 -1
144. 0.00005091 -1
144.05 0.00005127 -1
144.1 0.00005188 -1
144.15 0.00005259 -1
144.2 0.00005332 -1
144.25 0.00005401 -1
144.3 0.00005457 -1
144.35 0.00005507 -1
144.4 0.00005545 -1
144.45 0.00005581 -1
144.5 0.00005612 -1
144.55 0.0000563 -1
144.6 0.00005642 -1
144.65 0.00005637 -1
144.7 0.00005617 -1
144.75 0.00005575 -1
144.8 0.00005529 -1
144.85 0.00005488 -1
144.9 0.00005455 -1
144.95 0.00005434 -1
145. 0.00005437 -1
145.05 0.00005454 -1
145.1 0.0000548 -1
145.15 0.00005523 -1
145.2 0.00005584 -1
145.25 0.00005678 -1
145.3 0.00005775 -1
145.35 0.00005882 -1
145.4 0.00005983 -1
145.45 0.00006063 -1
145.5 0.00006098 -1
145.55 0.00006103 -1
145.6 0.00006081 -1
145.65 0.00006069 -1
145.7 0.00006076 -1
145.75 0.00006103 -1
145.8 0.00006141 -1
145.85 0.00006188 -1
145.9 0.00006216 -1
145.95 0.00006209 -1
146. 0.00006186 -1
146.05 0.00006195 -1
146.1 0.00006245 -1
146.15 0.00006336 -1
146.2 0.00006469 -1
146.25 0.0000662 -1
146.3 0.00006743 -1
146.35 0.00006804 -1
146.4 0.00006808 -1
146.45 0.00006809 -1
146.5 0.00006876 -1
146.55 0.00007044 -1
146.6 0.00007311 -1
146.65 0.00007641 -1
146.7 0.00007976 -1
146.75 0.00008222 -1
146.8 0.00008328 -1
146.85 0.00008285 -1
146.9 0.00008135 -1
146.95 0.00007983 -1
147. 0.0000798 -1
147.05 0.00008245 -1
147.1 0.00008837 -1
147.15 0.00009731 -1
147.2 0.0001078 -1
147.25 0.0001173 -1
147.3 0.0001233 -1
147.35 0.0001245 -1
147.4 0.0001208 -1
147.45 0.0001128 -1
147.5 0.0001024 -1
147.55 0.00009163 -1
147.6 0.00008237 -1
147.65 0.00007549 -1
147.7 0.00007086 -1
147.75 0.00006825 -1
147.8 0.00006735 -1
147.85 0.00006819 -1
147.9 0.00007092 -1
147.95 0.00007563 -1
148. 0.00008208 -1
148.05 0.00008946 -1
148.1 0.00009653 -1
148.15 0.0001017 -1
148.2 0.000104 -1
148.25 0.0001032 -1
148.3 0.0001004 -1
148.35 0.00009641 -1
148.4 0.00009269 -1
148.45 0.00009018 -1
148.5 0.00008951 -1
148.55 0.00008968 -1
148.6 0.00008996 -1
148.65 0.0000896 -1
148.7 0.00008837 -1
148.75 0.00008614 -1
148.8 0.00008344 -1
148.85 0.0000807 -1
148.9 0.00007859 -1
148.95 0.00007731 -1
149. 0.00007695 -1
149.05 0.00007729 -1
149.1 0.0000782 -1
149.15 0.00007932 -1
149.2 0.00008047 -1
149.25 0.00008141 -1
149.3 0.00008203 -1
149.35 0.00008201 -1
149.4 0.00008158 -1
149.45 0.00008085 -1
149.5 0.0000799 -1
149.55 0.00007913 -1
149.6 0.00007877 -1
149.65 0.00007869 -1
149.7 0.00007915 -1
149.75 0.00008015 -1
149.8 0.00008144 -1
149.85 0.00008312 -1
149.9 0.00008498 -1
149.95 0.00008675 -1
150. 0.00008834 -1
150.05 0.00008951 -1
150.1 0.00009015 -1
150.15 0.0000903 -1
150.2 0.00009006 -1
150.25 0.00008963 -1
150.3 0.00008911 -1
150.35 0.0000884 -1
150.4 0.00008776 -1
150.45 0.00008725 -1
150.5 0.00008693 -1
150.55 0.00008668 -1
150.6 0.00008678 -1
150.65 0.00008718 -1
150.7 0.00008777 -1
150.75 0.00008854 -1
150.8 0.00008999 -1
150.85 0.0000921 -1
150.9 0.00009459 -1
150.95 0.00009729 -1
151. 0.00009967 -1
151.05 0.0001012 -1
151.1 0.0001015 -1
151.15 0.0001008 -1
151.2 0.00009906 -1
151.25 0.00009699 -1
151.3 0.00009502 -1
151.35 0.00009349 -1
151.4 0.00009258 -1
151.45 0.00009233 -1
151.5 0.00009254 -1
151.55 0.00009291 -1
151.6 0.00009324 -1
151.65 0.00009346 -1
151.7 0.0000938 -1
151.75 0.00009399 -1
151.8 0.00009425 -1
151.85 0.00009468 -1
151.9 0.0000953 -1
151.95 0.00009594 -1
152. 0.00009677 -1
152.05 0.00009773 -1
152.1 0.0000989 -1
152.15 0.0001 -1
152.2 0.0001012 -1
152.25 0.0001023 -1
152.3 0.0001038 -1
152.35 0.0001065 -1
152.4 0.0001119 -1
152.45 0.0001202 -1
152.5 0.0001303 -1
152.55 0.0001402 -1
152.6 0.0001484 -1
152.65 0.0001522 -1
152.7 0.0001508 -1
152.75 0.0001447 -1
152.8 0.0001362 -1
152.85 0.0001274 -1
152.9 0.0001198 -1
152.95 0.0001148 -1
153. 0.0001136 -1
153.05 0.0001165 -1
153.1 0.000123 -1
153.15 0.0001326 -1
153.2 0.0001438 -1
153.25 0.000154 -1
153.3 0.000161 -1
153.35 0.0001628 -1
153.4 0.0001594 -1
153.45 0.0001521 -1
153.5 0.0001438 -1
153.55 0.0001365 -1
153.6 0.0001314 -1
153.65 0.0001284 -1
153.7 0.000127 -1
153.75 0.0001261 -1
153.8 0.0001254 -1
153.85 0.0001251 -1
153.9 0.000126 -1
153.95 0.0001284 -1
154. 0.0001314 -1
154.05 0.000134 -1
154.1 0.0001352 -1
154.15 0.0001345 -1
154.2 0.0001319 -1
154.25 0.0001287 -1
154.3 0.0001261 -1
154.35 0.0001249 -1
154.4 0.000125 -1
154.45 0.0001286 -1
154.5 0.0001431 -1
154.55 0.0001742 -1
154.6 0.0002223 -1
154.65 0.0002833 -1
154.7 0.0003475 -1
154.75 0.0004026 -1
154.8 0.0004404 -1
154.85 0.0004562 -1
154.9 0.0004485 -1
154.95 0.0004241 -1
155. 0.0003908 -1
155.05 0.0003527 -1
155.1 0.0003124 -1
155.15 0.0002726 -1
155.2 0.0002348 -1
155.25 0.0001997 -1
155.3 0.0001687 -1
155.35 0.0001444 -1
155.4 0.00013 -1
155.45 0.0001251 -1
155.5 0.0001258 -1
155.55 0.0001285 -1
155.6 0.0001337 -1
155.65 0.0001419 -1
155.7 0.0001536 -1
155.75 0.0001699 -1
155.8 0.0001921 -1
155.85 0.0002195 -1
155.9 0.0002488 -1
155.95 0.0002758 -1
156. 0.0002948 -1
156.05 0.000302 -1
156.1 0.0002957 -1
156.15 0.0002775 -1
156.2 0.0002518 -1
156.25 0.0002246 -1
156.3 0.0001995 -1
156.35 0.0001796 -1
156.4 0.000166 -1
156.45 0.0001578 -1
156.5 0.0001538 -1
156.55 0.0001533 -1
156.6 0.0001544 -1
156.65 0.0001566 -1
156.7 0.0001607 -1
156.75 0.0001662 -1
156.8 0.0001722 -1
156.85 0.0001781 -1
156.9 0.0001832 -1
156.95 0.0001862 -1
157. 0.0001867 -1
157.05 0.0001851 -1
157.1 0.0001823 -1
157.15 0.0001809 -1
157.2 0.0001829 -1
157.25 0.0001885 -1
157.3 0.0001966 -1
157.35 0.0002053 -1
157.4 0.0002116 -1
157.45 0.0002129 -1
157.5 0.0002083 -1
157.55 0.0001993 -1
157.6 0.0001876 -1
157.65 0.0001754 -1
157.7 0.0001648 -1
157.75 0.0001574 -1
157.8 0.0001536 -1
157.85 0.0001532 -1
157.9 0.0001552 -1
157.95 0.0001583 -1
158. 0.0001611 -1
158.05 0.0001625 -1
158.1 0.0001622 -1
158.15 0.0001606 -1
158.2 0.0001592 -1
158.25 0.0001592 -1
158.3 0.000161 -1
158.35 0.0001645 -1
158.4 0.0001689 -1
158.45 0.0001725 -1
158.5 0.0001749 -1
158.55 0.0001766 -1
158.6 0.0001781 -1
158.65 0.0001797 -1
158.7 0.0001822 -1
158.75 0.0001846 -1
158.8 0.0001865 -1
158.85 0.000187 -1
158.9 0.0001857 -1
158.95 0.0001832 -1
159. 0.0001806 -1
159.05 0.0001782 -1
159.1 0.0001765 -1
159.15 0.0001762 -1
159.2 0.0001773 -1
159.25 0.0001795 -1
159.3 0.0001823 -1
159.35 0.0001851 -1
159.4 0.0001871 -1
159.45 0.0001873 -1
159.5 0.000185 -1
159.55 0.0001807 -1
159.6 0.0001751 -1
159.65 0.0001692 -1
159.7 0.0001644 -1
159.75 0.0001612 -1
159.8 0.0001602 -1
159.85 0.0001616 -1
159.9 0.0001649 -1
159.95 0.0001701 -1
160. 0.0001769 -1
160.05 0.0001843 -1
160.1 0.0001913 -1
160.15 0.0001969 -1
160.2 0.0001998 -1
160.25 0.0001999 -1
160.3 0.0001974 -1
160.35 0.000193 -1
160.4 0.0001887 -1
160.45 0.000185 -1
160.5 0.0001827 -1
160.55 0.0001828 -1
160.6 0.0001855 -1
160.65 0.0001896 -1
160.7 0.0001944 -1
160.75 0.0001998 -1
160.8 0.0002051 -1
160.85 0.00021 -1
160.9 0.0002147 -1
160.95 0.0002195 -1
161. 0.0002251 -1
161.05 0.0002318 -1
161.1 0.0002391 -1
161.15 0.0002462 -1
161.2 0.000252 -1
161.25 0.000255 -1
161.3 0.0002542 -1
161.35 0.0002491 -1
161.4 0.0002408 -1
161.45 0.0002312 -1
161.5 0.000222 -1
161.55 0.0002147 -1
161.6 0.0002113 -1
161.65 0.0002113 -1
161.7 0.0002136 -1
161.75 0.0002166 -1
161.8 0.0002197 -1
161.85 0.0002225 -1
161.9 0.0002254 -1
161.95 0.0002288 -1
162. 0.0002341 -1
162.05 0.00024791 -1
162.1 0.00026112 -1
162.15 0.00027413 -1
162.2 0.00028614 -1
162.25 0.00029651 -1
162.3 0.00030572 -1
162.35 0.00031462 -1
162.4 0.00032332 -1
162.45 0.00033239 -1
162.5 0.00034078 -1
162.55 0.00034673 -1
162.6 0.00034978 -1
162.65 0.00035046 -1
162.7 0.00034985 -1
162.75 0.00034986 -1
162.8 0.00035064 -1
162.85 0.00035263 -1
162.9 0.00035496 -1
162.95 0.0003579 -1
163. 0.0003604 -1
163.05 0.00036356 -1
163.1 0.00036955 -1
163.15 0.00037928 -1
163.2 0.00039045 -1
163.25 0.00040142 -1
163.3 0.00040969 -1
163.35 0.0004131 -1
163.4 0.00041188 -1
163.45 0.00040838 -1
163.5 0.00040497 -1
163.55 0.00040367 -1
163.6 0.00040536 -1
163.65 0.00041034 -1
163.7 0.00041922 -1
163.75 0.00043373 -1
163.8 0.00045276 -1
163.85 0.00047544 -1
163.9 0.00049891 -1
163.95 0.0005184 -1
164. 0.00052914 -1
164.05 0.00053127 -1
164.1 0.00052363 -1
164.15 0.00050968 -1
164.2 0.00049534 -1
164.25 0.0004835 -1
164.3 0.00047446 -1
164.35 0.00046793 -1
164.4 0.00046147 -1
164.45 0.00045222 -1
164.5 0.00044121 -1
164.55 0.00042988 -1
164.6 0.00042109 -1
164.65 0.00041597 -1
164.7 0.00041477 -1
164.75 0.00041523 -1
164.8 0.00041633 -1
164.85 0.0004164 -1
164.9 0.00041488 -1
164.95 0.0004108 -1
165. 0.00040475 -1
165.05 0.00039759 -1
165.1 0.00039266 -1
165.15 0.00039119 -1
165.2 0.00039426 -1
165.25 0.00040361 -1
165.3 0.0004233 -1
165.35 0.00045978 -1
165.4 0.00051917 -1
165.45 0.00060476 -1
165.5 0.00071632 -1
165.55 0.00084267 -1
165.6 0.00096472 -1
165.65 0.00106017 -1
165.7 0.00110896 -1
165.75 0.00110063 -1
165.8 0.0010389 -1
165.85 0.00093657 -1
165.9 0.00081549 4.39702331
165.95 0.00070016 4.59998407
166. 0.00060639 4.80294484
166.05 0.00053989 5.00590561
166.1 0.00050018 5.20886638
166.15 0.00048052 5.41182715
166.2 0.00047181 5.61478792
166.25 0.00046787 5.67434655
166.3 0.00046583 5.46404466
166.35 0.00046428 5.25374278
166.4 0.00046225 5.04344090
166.45 0.00046084 4.83313902
166.5 0.00046061 4.62283713
166.55 0.00046036 4.41253525
166.6 0.00045885 4.20223337
166.65 0.00045697 4.43856344
166.7 0.00045533 4.76263815
166.75 0.00045736 5.08671285
166.8 0.00046841 5.41078756
166.85 0.00048912 5.73486227
166.9 0.00051547 6.05893697
166.95 0.00054432 6.38301168
167. 0.00056703 6.60946616
167.05 0.00057245 6.63573663
167.1 0.00055988 6.66200711
167.15 0.00053452 6.68827758
167.2 0.00050374 6.71454805
167.25 0.0004776 6.74081853
167.3 0.00046044 6.76708900
